,ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
19521,7953,Lake Town,Kolkata,Sharma Snacks - Lake Town,100.0,4.3,500,Fast Food,Near Jaya Cinema Hall,61
19522,7953,Lake Town,Kolkata,Sharma Snacks - Lake Town,100.0,4.3,500,Sweets,Near Jaya Cinema Hall,61
19523,8471,Bidhannagar,Kolkata,Kwality Swirls,250.0,2.9,80,Ice Cream,Newtownchakpachuriya,76
19524,8471,Bidhannagar,Kolkata,Kwality Swirls,250.0,2.9,80,Beverages,Newtownchakpachuriya,76
19525,8593,Koti,Hyderabad,Sri Radhe Chills And Thrills,200.0,4.2,500,Italian,Abids,28
19526,8593,Koti,Hyderabad,Sri Radhe Chills And Thrills,200.0,4.2,500,Juices,Abids,28
19527,8593,Koti,Hyderabad,Sri Radhe Chills And Thrills,200.0,4.2,500,Fast Food,Abids,28
19528,8678,Barabazar Market,Kolkata,Haldiram'S Prabhuji,300.0,3.9,100,Street Food,Brabourne Road,56
19529,8678,Barabazar Market,Kolkata,Haldiram'S Prabhuji,300.0,3.9,100,North Indian,Brabourne Road,56
19530,8678,Barabazar Market,Kolkata,Haldiram'S Prabhuji,300.0,3.9,100,Chinese,Brabourne Road,56
19531,8678,Barabazar Market,Kolkata,Haldiram'S Prabhuji,300.0,3.9,100,South Indian,Brabourne Road,56
19532,8693,Kolkata,Kolkata,New Paul Dhaba - Veggie Hub,250.0,4.2,500,North Indian,Maniktala,42
19533,8693,Kolkata,Kolkata,New Paul Dhaba - Veggie Hub,250.0,4.2,500,Chinese,Maniktala,42
19534,8693,Kolkata,Kolkata,New Paul Dhaba - Veggie Hub,250.0,4.2,500,South Indian,Maniktala,42
19535,8693,Kolkata,Kolkata,New Paul Dhaba - Veggie Hub,250.0,4.2,500,Fast Food,Maniktala,42
19536,8693,Kolkata,Kolkata,New Paul Dhaba - Veggie Hub,250.0,4.2,500,Tandoor,Maniktala,42
19537,8694,Behala,Kolkata,Krishna'S The Vegetarian Paradise,200.0,4.0,100,Street Food,Alipore,92
19538,8694,Behala,Kolkata,Krishna'S The Vegetarian Paradise,200.0,4.0,100,North Indian,Alipore,92
19539,8694,Behala,Kolkata,Krishna'S The Vegetarian Paradise,200.0,4.0,100,Chinese,Alipore,92
19540,8694,Behala,Kolkata,Krishna'S The Vegetarian Paradise,200.0,4.0,100,South Indian,Alipore,92
19541,8694,Behala,Kolkata,Krishna'S The Vegetarian Paradise,200.0,4.0,100,Fast Food,Alipore,92
19542,8706,Lal Bazar,Kolkata,The Yellow Straw,200.0,4.3,50,Beverages,Dalhousie Bbd Bagh,40
19543,8706,Lal Bazar,Kolkata,The Yellow Straw,200.0,4.3,50,Juices,Dalhousie Bbd Bagh,40
19544,8706,Lal Bazar,Kolkata,The Yellow Straw,200.0,4.3,50,Fast Food,Dalhousie Bbd Bagh,40
19545,8746,Bhowanipore,Kolkata,Chai Break - Allenby Rd,800.0,4.2,500,Indian,Allenby Road,57
19546,8746,Bhowanipore,Kolkata,Chai Break - Allenby Rd,800.0,4.2,500,Chinese,Allenby Road,57
19547,8746,Bhowanipore,Kolkata,Chai Break - Allenby Rd,800.0,4.2,500,Pizzas,Allenby Road,57
19548,8746,Bhowanipore,Kolkata,Chai Break - Allenby Rd,800.0,4.2,500,Italian,Allenby Road,57
19549,8753,Bidhannagar,Kolkata,Maa Annapurna,200.0,4.2,500,Indian,Near 13 No. Tank,61
19550,8761,Kankurgachi,Kolkata,Haldirams-Cit Road,300.0,4.3,1000,Street Food,C.I.T. Road,51
19551,8761,Kankurgachi,Kolkata,Haldirams-Cit Road,300.0,4.3,1000,North Indian,C.I.T. Road,51
19552,8761,Kankurgachi,Kolkata,Haldirams-Cit Road,300.0,4.3,1000,Chinese,C.I.T. Road,51
19553,8761,Kankurgachi,Kolkata,Haldirams-Cit Road,300.0,4.3,1000,South Indian,C.I.T. Road,51
19554,8902,Thousand Lights,Chennai,Krispy Kreme,170.0,4.5,500,Desserts,Express Avenue Mall,47
19555,8902,Thousand Lights,Chennai,Krispy Kreme,170.0,4.5,500,Beverages,Express Avenue Mall,47
19556,8934,Royapettah,Chennai,Brunch,400.0,4.1,50,Chaat,Mylapore,56
19557,8939,Raja Annamalai Puram,Chennai,Udipi Sri Ganesh Bhavan,200.0,4.5,100,South Indian,Ra Puram,67
19558,8944,Mylapore,Chennai,Mami Tiffen,200.0,4.3,1000,South Indian,Mylapore,57
19559,9259,Chennai,Chennai,Nungambakkam Chaat Corner,150.0,4.1,100,Chaat,Nungambakkam,47
19560,9259,Chennai,Chennai,Nungambakkam Chaat Corner,150.0,4.1,100,Street Food,Nungambakkam,47
19561,9341,Kodambakkam,Chennai,Hotel Akshaya,250.0,4.3,1000,South Indian,Kodambakkam,74
19562,9434,Adarsh Nagar,Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),150.0,4.1,100,Chaat,Hyderabad Nursing Home Lane,35
19563,9434,Adarsh Nagar,Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),150.0,4.1,100,Italian,Hyderabad Nursing Home Lane,35
19564,9510,T. Nagar,Chennai,Amdavadi Gujarati Restaurant,400.0,3.9,100,Gujarati,T Nagar,67
19565,9753,Pitam Pura,Delhi,Sagar Ratna,450.0,4.1,500,South Indian,Near Pitampura Metro Station,46
19566,9753,Pitam Pura,Delhi,Sagar Ratna,450.0,4.1,500,North Indian,Near Pitampura Metro Station,46
19567,9753,Pitam Pura,Delhi,Sagar Ratna,450.0,4.1,500,Chinese,Near Pitampura Metro Station,46
19568,9763,Bhowanipore,Kolkata,Corner Cafe,250.0,4.4,20,Pizzas,Near Hhi Hotel,56
19569,9763,Bhowanipore,Kolkata,Corner Cafe,250.0,4.4,20,Fast Food,Near Hhi Hotel,56
19570,9818,Vadapalani,Chennai,Mithai Mandir,300.0,4.6,1000,Sweets,Vadapalani,70
19571,9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,200.0,4.1,1000,Punjabi,Tilak Road,26
19572,9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,200.0,4.1,1000,North Indian,Tilak Road,26
19573,9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,200.0,4.1,1000,Chinese,Tilak Road,26
19574,9966,Toli Chowki,Hyderabad,New Minerva Sweets,250.0,4.3,1000,Sweets,Surya Nagar,62
19575,9966,Toli Chowki,Hyderabad,New Minerva Sweets,250.0,4.3,1000,Chaat,Surya Nagar,62
19576,9966,Toli Chowki,Hyderabad,New Minerva Sweets,250.0,4.3,1000,Desserts,Surya Nagar,62
19577,9982,Shobhabazar,Kolkata,Cafe Splash,100.0,2.9,80,Fast Food,Near Lal Mandir,49
19578,10070,Basheer Bagh,Hyderabad,Bikanervala,500.0,4.3,1000,Sweets,Hyderguda - Basheerbagh Road,35
19579,10070,Basheer Bagh,Hyderabad,Bikanervala,500.0,4.3,1000,North Indian,Hyderguda - Basheerbagh Road,35
19580,10070,Basheer Bagh,Hyderabad,Bikanervala,500.0,4.3,1000,Chinese,Hyderguda - Basheerbagh Road,35
19581,10070,Basheer Bagh,Hyderabad,Bikanervala,500.0,4.3,1000,South Indian,Hyderguda - Basheerbagh Road,35
19582,10241,Sector 15 Rohini,Delhi,South Indian Corner,250.0,4.0,100,South Indian,Sector 15,49
19583,10241,Sector 15 Rohini,Delhi,South Indian Corner,250.0,4.0,100,Fast Food,Sector 15,49
19584,10251,King Koti,Hyderabad,Amay Tiffin Corner (Amul),100.0,4.1,500,South Indian,Tilak Road,29
19585,10254,Rohini,Delhi,Pasta Hut,400.0,4.2,20,Pastas,Mangalam Place Rohini Sector 3,38
19586,10254,Rohini,Delhi,Pasta Hut,400.0,4.2,20,Pizzas,Mangalam Place Rohini Sector 3,38
19587,10254,Rohini,Delhi,Pasta Hut,400.0,4.2,20,Beverages,Mangalam Place Rohini Sector 3,38
19588,10254,Rohini,Delhi,Pasta Hut,400.0,4.2,20,Snacks,Mangalam Place Rohini Sector 3,38
19589,10254,Rohini,Delhi,Pasta Hut,400.0,4.2,20,Chinese,Mangalam Place Rohini Sector 3,38
19590,10258,Banjara Hills,Hyderabad,Bheemas Grand,150.0,4.1,1000,South Indian,Road No 10,50
19591,10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),600.0,4.2,100,North Indian,Sd Road,66
19592,10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),600.0,4.2,100,Chinese,Sd Road,66
19593,10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),600.0,4.2,100,Continental,Sd Road,66
19594,10273,Koti,Hyderabad,Scoops,200.0,4.5,500,Ice Cream,Koti Main Road,20
19595,10273,Koti,Hyderabad,Scoops,200.0,4.5,500,Desserts,Koti Main Road,20
19596,10273,Koti,Hyderabad,Scoops,200.0,4.5,500,Beverages,Koti Main Road,20
19597,10280,Bibvewadi,Pune,Radha Krushna,300.0,4.2,50,North Indian,Near Soba Savera Society,58
19598,10280,Bibvewadi,Pune,Radha Krushna,300.0,4.2,50,Chinese,Near Soba Savera Society,58
19599,10280,Bibvewadi,Pune,Radha Krushna,300.0,4.2,50,South Indian,Near Soba Savera Society,58
19600,10280,Bibvewadi,Pune,Radha Krushna,300.0,4.2,50,Fast Food,Near Soba Savera Society,58
19601,10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,4.2,500,North Indian,Opposite Metro Pillar 408 Sector 7,34
19602,10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,4.2,500,Chinese,Opposite Metro Pillar 408 Sector 7,34
19603,10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,4.2,500,Fast Food,Opposite Metro Pillar 408 Sector 7,34
19604,10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,4.2,500,South Indian,Opposite Metro Pillar 408 Sector 7,34
19605,10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,4.2,500,Italian,Opposite Metro Pillar 408 Sector 7,34
19606,10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,4.2,500,Desserts,Opposite Metro Pillar 408 Sector 7,34
19607,10325,Sector 3 Rohini,Delhi,Pizzallo Hot,400.0,3.0,20,Italian,Rohini Sector 3,27
19608,10325,Sector 3 Rohini,Delhi,Pizzallo Hot,400.0,3.0,20,Pizzas,Rohini Sector 3,27
19609,10411,Visharant Wadi,Pune,Samruddhi,300.0,4.1,100,Mughlai,Tingre Nagar Road,62
19610,10411,Visharant Wadi,Pune,Samruddhi,300.0,4.1,100,North Indian,Tingre Nagar Road,62
19611,10411,Visharant Wadi,Pune,Samruddhi,300.0,4.1,100,Chinese,Tingre Nagar Road,62
19613,10741,Matunga,Mumbai,Koldplay Ice Creams,250.0,4.4,50,Ice Cream,Kings Circle,52
19614,10741,Matunga,Mumbai,Koldplay Ice Creams,250.0,4.4,50,Desserts,Kings Circle,52
19615,10778,Sion,Mumbai,Cafe Istaa,300.0,4.2,20,Italian,New Sion Chs Limited,48
19616,10785,Sion,Mumbai,Seven Seven,650.0,3.9,20,Italian,Near Sies College,51
19617,10785,Sion,Mumbai,Seven Seven,650.0,3.9,20,Chinese,Near Sies College,51
19618,10785,Sion,Mumbai,Seven Seven,650.0,3.9,20,Fast Food,Near Sies College,51
19619,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,North Indian,Cunnigham Road,37
19620,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,Chinese,Cunnigham Road,37
19621,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,Andhra,Cunnigham Road,37
19622,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,Biryani,Cunnigham Road,37
19623,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,Desserts,Cunnigham Road,37
19624,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,Ice Cream,Cunnigham Road,37
19625,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,South Indian,Cunnigham Road,37
19626,10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,Beverages,Cunnigham Road,37
19627,10856,Shivajinagar,Pune,House Of Paratha,250.0,4.1,50,North Indian,Bhandarkar Road,36
19628,10882,Masab Tank,Hyderabad,Madhur Sweets,250.0,4.4,1000,Sweets,Humayun Nagar,42
19629,10882,Masab Tank,Hyderabad,Madhur Sweets,250.0,4.4,1000,Desserts,Humayun Nagar,42
19630,11041,Gopalapuram,Chennai,Pasta Square,300.0,4.4,500,Italian,Gopalapuram,57
19631,11208,Shivajinagar,Pune,Hotel Shreyas,400.0,4.4,100,Maharashtrian,Shivaji Nagar,35
19632,11239,Kurla West,Mumbai,Thambbi,400.0,4.3,500,South Indian,Opposite Sbi Bank,33
19633,11239,Kurla West,Mumbai,Thambbi,400.0,4.3,500,Punjabi,Opposite Sbi Bank,33
19634,11239,Kurla West,Mumbai,Thambbi,400.0,4.3,500,Snacks,Opposite Sbi Bank,33
19635,11239,Kurla West,Mumbai,Thambbi,400.0,4.3,500,Thalis,Opposite Sbi Bank,33
19636,11239,Kurla West,Mumbai,Thambbi,400.0,4.3,500,Fast Food,Opposite Sbi Bank,33
19637,11255,Bandra East,Mumbai,Only Parathas ( Pure Veg ),200.0,4.3,100,Street Food,Ramkrishna Paramhans Road,48
19638,11255,Bandra East,Mumbai,Only Parathas ( Pure Veg ),200.0,4.3,100,North Indian,Ramkrishna Paramhans Road,48
19639,11547,Kachiguda,Hyderabad,Rambharose - Bhattad Ki Idli,150.0,4.2,1000,South Indian,Kutbi Guda,27
19640,11620,Elgin,Kolkata,Chhappan Bhog,150.0,4.2,50,Sweets,Near Office Linc,48
19641,11727,Kilpauk,Chennai,Bombaysthan,250.0,4.6,100,Pizzas,Harley'S Road,39
19642,11727,Kilpauk,Chennai,Bombaysthan,250.0,4.6,100,Desserts,Harley'S Road,39
19643,11729,Teynampet,Chennai,Brijwasi Sweets,300.0,3.9,1000,North Indian,Eldams Road,63
19644,11854,Narayanguda,Hyderabad,Taj Mahal Hotel,300.0,4.2,1000,North Indian,Narayanaguda Main Road,32
19645,11854,Narayanguda,Hyderabad,Taj Mahal Hotel,300.0,4.2,1000,Chinese,Narayanaguda Main Road,32
19646,11854,Narayanguda,Hyderabad,Taj Mahal Hotel,300.0,4.2,1000,South Indian,Narayanaguda Main Road,32
19647,11854,Narayanguda,Hyderabad,Taj Mahal Hotel,300.0,4.2,1000,Tandoor,Narayanaguda Main Road,32
19648,11884,Kothrud,Pune,Mumma'S Kitchen(Paud Road),200.0,4.0,100,Maharashtrian,Rambaug Colony,53
19649,11884,Kothrud,Pune,Mumma'S Kitchen(Paud Road),200.0,4.0,100,North Indian,Rambaug Colony,53
19650,11887,Erandwane,Pune,Samudra Veg,400.0,4.3,1000,North Indian,Nal Stop,35
19651,11887,Erandwane,Pune,Samudra Veg,400.0,4.3,1000,Chinese,Nal Stop,35
19652,11887,Erandwane,Pune,Samudra Veg,400.0,4.3,1000,South Indian,Nal Stop,35
19653,11887,Erandwane,Pune,Samudra Veg,400.0,4.3,1000,Fast Food,Nal Stop,35
19654,11942,Chetpet,Chennai,Creamy Inn,250.0,4.2,50,Ice Cream,Harrington Road,50
19655,11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,Street Food,Vn Purav Marg,44
19656,11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,North Indian,Vn Purav Marg,44
19657,11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,Chinese,Vn Purav Marg,44
19658,11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,Gujarati,Vn Purav Marg,44
19659,11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,South Indian,Vn Purav Marg,44
19660,11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,Beverages,Vn Purav Marg,44
19661,12260,Shyam Bazar,Kolkata,Dimpi Restaurant,150.0,4.2,1000,Snacks,Near Five Point Crossing,46
19662,12260,Shyam Bazar,Kolkata,Dimpi Restaurant,150.0,4.2,1000,Indian,Near Five Point Crossing,46
19663,12260,Shyam Bazar,Kolkata,Dimpi Restaurant,150.0,4.2,1000,Chinese,Near Five Point Crossing,46
19664,12260,Shyam Bazar,Kolkata,Dimpi Restaurant,150.0,4.2,1000,South Indian,Near Five Point Crossing,46
19666,12396,Jayanagar,Bangalore,New Shanthi Sagar,400.0,4.1,500,North Indian,Rv Road,51
19667,12396,Jayanagar,Bangalore,New Shanthi Sagar,400.0,4.1,500,Chinese,Rv Road,51
19668,12396,Jayanagar,Bangalore,New Shanthi Sagar,400.0,4.1,500,Fast Food,Rv Road,51
19669,12615,Triplicane,Chennai,Ratna Cafe (Estd.1948),300.0,4.3,1000,South Indian,Triplicane,36
19670,12615,Triplicane,Chennai,Ratna Cafe (Estd.1948),300.0,4.3,1000,Sweets,Triplicane,36
19671,12808,Wilson Garden,Bangalore,A2B Veg,300.0,4.2,1000,South Indian,Shanthi Nagar,39
19672,12808,Wilson Garden,Bangalore,A2B Veg,300.0,4.2,1000,North Indian,Shanthi Nagar,39
19673,12808,Wilson Garden,Bangalore,A2B Veg,300.0,4.2,1000,Sweets,Shanthi Nagar,39
19674,12808,Wilson Garden,Bangalore,A2B Veg,300.0,4.2,1000,Chinese,Shanthi Nagar,39
19675,12824,Shivajinagar,Pune,Mathura Pure Veg,400.0,4.1,1000,Maharashtrian,Jm Road,46
19676,12824,Shivajinagar,Pune,Mathura Pure Veg,400.0,4.1,1000,Street Food,Jm Road,46
19677,12824,Shivajinagar,Pune,Mathura Pure Veg,400.0,4.1,1000,Fast Food,Jm Road,46
19678,13011,Nungambakkam,Chennai,Vb Signature - Progressive Veg Restaurant,250.0,3.7,100,North Indian,Tirumurthy Nagar,58
19679,13011,Nungambakkam,Chennai,Vb Signature - Progressive Veg Restaurant,250.0,3.7,100,South Indian,Tirumurthy Nagar,58
19680,13135,Sion,Mumbai,Peninsula Next,1300.0,4.4,50,North Indian,Sion Circle,48
19681,13135,Sion,Mumbai,Peninsula Next,1300.0,4.4,50,Chinese,Sion Circle,48
19682,13135,Sion,Mumbai,Peninsula Next,1300.0,4.4,50,Mexican,Sion Circle,48
19683,13188,Shivajinagar,Pune,Shree Krishna Juice Bar,150.0,5.0,20,Juices,Near Ghole Road,39
19684,13188,Shivajinagar,Pune,Shree Krishna Juice Bar,150.0,5.0,20,Beverages,Near Ghole Road,39
19685,13459,Parvati Paytha,Pune,Navratna Veg,400.0,4.2,1000,North Indian,Satara Road,45
19686,13459,Parvati Paytha,Pune,Navratna Veg,400.0,4.2,1000,Chinese,Satara Road,45
19687,13459,Parvati Paytha,Pune,Navratna Veg,400.0,4.2,1000,South Indian,Satara Road,45
19688,13459,Parvati Paytha,Pune,Navratna Veg,400.0,4.2,1000,Fast Food,Satara Road,45
19689,13752,Bhowanipore,Kolkata,Nu Variety,350.0,4.5,100,North Indian,Near Ideal Plaza,49
19690,13752,Bhowanipore,Kolkata,Nu Variety,350.0,4.5,100,South Indian,Near Ideal Plaza,49
19691,13752,Bhowanipore,Kolkata,Nu Variety,350.0,4.5,100,Fast Food,Near Ideal Plaza,49
19692,13798,Narayan Peth,Pune,Sri Murlidhar Veg Thali,200.0,4.6,50,Maharashtrian,Narayan Peth Near Bhide Bridge,32
19693,13798,Narayan Peth,Pune,Sri Murlidhar Veg Thali,200.0,4.6,50,Gujarati,Narayan Peth Near Bhide Bridge,32
19695,13818,Ghatkopar West,Mumbai,Balaji Idli House,600.0,4.1,500,North Indian,Lbs Marg,50
19696,13818,Ghatkopar West,Mumbai,Balaji Idli House,600.0,4.1,500,South Indian,Lbs Marg,50
19697,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,South Indian,Goodluck Chowk,35
19698,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,Street Food,Goodluck Chowk,35
19699,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,Fast Food,Goodluck Chowk,35
19700,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,Snacks,Goodluck Chowk,35
19701,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,Beverages,Goodluck Chowk,35
19702,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,Healthy Food,Goodluck Chowk,35
19703,13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,Indian,Goodluck Chowk,35
19704,13955,Erandwane,Pune,Ganesh Bhel,100.0,4.6,100,Fast Food,Alankar Police Chowky,48
19705,14039,Cit Nagar,Chennai,The Idli Factory,300.0,4.0,100,South Indian,T. Nagar,80
19706,14058,Egmore,Chennai,Namma Veedu Vasanta Bhavan,150.0,4.0,1000,South Indian,Egmore,34
19707,14084,Gaddiannaram,Hyderabad,Delicious Dosa,100.0,4.0,500,South Indian,P & T Colony X Roads,47
19708,14096,Egmore,Chennai,Sangeetha Veg Restaurant,150.0,4.4,1000,North Indian,Gandhi Irwin Rd,31
19709,14096,Egmore,Chennai,Sangeetha Veg Restaurant,150.0,4.4,1000,Chinese,Gandhi Irwin Rd,31
19710,14096,Egmore,Chennai,Sangeetha Veg Restaurant,150.0,4.4,1000,South Indian,Gandhi Irwin Rd,31
19711,14164,Erandwane,Pune,Krishna Dining,600.0,4.4,100,Maharashtrian,Law College Road,38
19712,14171,Kondhwa,Pune,Thanco'S Natural Ice Cream,200.0,2.9,80,Ice Cream,Nibm Post Office Road,70
19713,14171,Kondhwa,Pune,Thanco'S Natural Ice Cream,200.0,2.9,80,Desserts,Nibm Post Office Road,70
19714,14176,Shivajinagar,Pune,Mahabaleshwar Berry Bash,250.0,2.9,80,Ice Cream,Fc Road,39
19715,14176,Shivajinagar,Pune,Mahabaleshwar Berry Bash,250.0,2.9,80,Desserts,Fc Road,39
19716,14413,Rohini,Delhi,Keventers - Milkshakes And Desserts,300.0,4.4,100,Beverages,Unity One Mall,35
19717,14413,Rohini,Delhi,Keventers - Milkshakes And Desserts,300.0,4.4,100,Ice Cream,Unity One Mall,35
19718,14413,Rohini,Delhi,Keventers - Milkshakes And Desserts,300.0,4.4,100,Desserts,Unity One Mall,35
19719,14413,Rohini,Delhi,Keventers - Milkshakes And Desserts,300.0,4.4,100,Healthy Food,Unity One Mall,35
19720,14429,Parvati Paytha,Pune,Baasuri,400.0,4.0,500,North Indian,Satara Road,50
19721,14429,Parvati Paytha,Pune,Baasuri,400.0,4.0,500,Chinese,Satara Road,50
19722,14429,Parvati Paytha,Pune,Baasuri,400.0,4.0,500,Desserts,Satara Road,50
19723,14429,Parvati Paytha,Pune,Baasuri,400.0,4.0,500,Beverages,Satara Road,50
19724,14439,Sadashiv Peth,Pune,Saffron Vegetarian,500.0,4.3,100,North Indian,Sadashiv Peth Lal Bahadur Shastri Road,40
19725,14439,Sadashiv Peth,Pune,Saffron Vegetarian,500.0,4.3,100,Chinese,Sadashiv Peth Lal Bahadur Shastri Road,40
19726,14439,Sadashiv Peth,Pune,Saffron Vegetarian,500.0,4.3,100,South Indian,Sadashiv Peth Lal Bahadur Shastri Road,40
19727,14439,Sadashiv Peth,Pune,Saffron Vegetarian,500.0,4.3,100,Fast Food,Sadashiv Peth Lal Bahadur Shastri Road,40
19728,14451,Pashan,Pune,Gozo Homemade Ice-Creams,200.0,4.5,20,Ice Cream,Baner Pashan Link Road,65
19729,14451,Pashan,Pune,Gozo Homemade Ice-Creams,200.0,4.5,20,Desserts,Baner Pashan Link Road,65
19730,14834,Egmore,Chennai,Hotel Saravana Bhavan,300.0,4.0,500,North Indian,Egmore,39
19731,14834,Egmore,Chennai,Hotel Saravana Bhavan,300.0,4.0,500,South Indian,Egmore,39
19732,14842,Vasanth Nagar,Bangalore,Mudpipe Cafe,500.0,4.2,20,Mexican,Cunningham Road,46
19733,14842,Vasanth Nagar,Bangalore,Mudpipe Cafe,500.0,4.2,20,Continental,Cunningham Road,46
19734,14881,Raviwar Peth,Pune,Shahji'S Parantha House (Laxmi Road),500.0,4.3,100,North Indian,Laxmi Road Ravivar Peth,35
19735,14903,Basheer Bagh,Hyderabad,Rahul Tiffins,150.0,3.7,100,South Indian,Street No 19,34
19736,14912,Egmore,Chennai,Mathsya - (Egmore),500.0,4.3,1000,Chaat,Egmore,36
19737,14912,Egmore,Chennai,Mathsya - (Egmore),500.0,4.3,1000,North Indian,Egmore,36
19738,14912,Egmore,Chennai,Mathsya - (Egmore),500.0,4.3,1000,Chinese,Egmore,36
19739,14912,Egmore,Chennai,Mathsya - (Egmore),500.0,4.3,1000,Continental,Egmore,36
19740,14912,Egmore,Chennai,Mathsya - (Egmore),500.0,4.3,1000,Italian,Egmore,36
19741,14936,Egmore,Chennai,Donut House,250.0,3.5,100,Beverages,Egmore,39
19742,14936,Egmore,Chennai,Donut House,250.0,3.5,100,Desserts,Egmore,39
19743,15033,Hedua,Kolkata,Bandana Chat Centre,200.0,4.2,50,Snacks,Opposite Liberty Cinema,42
19744,15033,Hedua,Kolkata,Bandana Chat Centre,200.0,4.2,50,Chinese,Opposite Liberty Cinema,42
19745,15034,Sampangi Rama Nagar,Bangalore,Samrat In Chalukya,600.0,4.2,500,North Indian,Race Course Road,45
19746,15034,Sampangi Rama Nagar,Bangalore,Samrat In Chalukya,600.0,4.2,500,South Indian,Race Course Road,45
19747,15217,Royapettah,Chennai,Id Sathyam,300.0,2.9,80,South Indian,Sathyam Cinemas Complex,54
19748,15217,Royapettah,Chennai,Id Sathyam,300.0,2.9,80,Andhra,Sathyam Cinemas Complex,54
19749,15217,Royapettah,Chennai,Id Sathyam,300.0,2.9,80,Beverages,Sathyam Cinemas Complex,54
19750,15217,Royapettah,Chennai,Id Sathyam,300.0,2.9,80,Desserts,Sathyam Cinemas Complex,54
19751,15274,Park Street Area,Kolkata,Delights,150.0,4.4,20,Chinese,Near St. Xavier'S College Back Gate,49
19752,15274,Park Street Area,Kolkata,Delights,150.0,4.4,20,South Indian,Near St. Xavier'S College Back Gate,49
19753,15274,Park Street Area,Kolkata,Delights,150.0,4.4,20,Fast Food,Near St. Xavier'S College Back Gate,49
19754,15400,Indiranagar,Bangalore,Paratha Plaza,250.0,4.4,100,North Indian,2Nd Stage,53
19755,15419,Elgin,Kolkata,Paprika,700.0,2.9,80,Italian,Near Sushila Birla Girls School,63
19756,15419,Elgin,Kolkata,Paprika,700.0,2.9,80,Thai,Near Sushila Birla Girls School,63
19757,15419,Elgin,Kolkata,Paprika,700.0,2.9,80,Continental,Near Sushila Birla Girls School,63
19758,15531,Himayatnagar,Hyderabad,Govind Dosa,250.0,4.3,500,South Indian,Near Brand Factory,33
19759,15586,Gopalapuram,Chennai,Rajeswari Restaurant,400.0,4.3,20,North Indian,Ttk Road,50
19760,15586,Gopalapuram,Chennai,Rajeswari Restaurant,400.0,4.3,20,Chinese,Ttk Road,50
19761,15586,Gopalapuram,Chennai,Rajeswari Restaurant,400.0,4.3,20,South Indian,Ttk Road,50
19762,15586,Gopalapuram,Chennai,Rajeswari Restaurant,400.0,4.3,20,Biryani,Ttk Road,50
19763,15586,Gopalapuram,Chennai,Rajeswari Restaurant,400.0,4.3,20,Tandoor,Ttk Road,50
19764,15905,Shivaji Nagar,Bangalore,Anand Sweets And Savouries,200.0,4.6,500,Sweets,Commercial Street,39
19765,15905,Shivaji Nagar,Bangalore,Anand Sweets And Savouries,200.0,4.6,500,Chaat,Commercial Street,39
19766,15905,Shivaji Nagar,Bangalore,Anand Sweets And Savouries,200.0,4.6,500,Snacks,Commercial Street,39
